"words: ('PREFIX_buy',), tags: ('NNS',), next words: ()",16
"words: ('PREFIX_buye',), tags: ('NNS',), next words: ()",14
"words: ('buyers',), tags: ('NNS',), next words: ()",14
"words: ('PREFIX_dec',), tags: ('VB',), next words: ()",15
"words: ('PREFIX_deci',), tags: ('VB',), next words: ()",10
"words: ('SUFFIX_ide',), tags: ('VB',), next words: ()",41
"words: ('SUFFIX_cide',), tags: ('VB',), next words: ()",10
"words: ('decide',), tags: ('VB',), next words: ()",10
"words: ('decide',), tags: ('VB', 'IN'), next words: ()",7
"words: ('whether',), tags: ('IN', 'PRP'), next words: ()",6
"words: ('they',), tags: ('PRP',), next words: ('want',)",6
"words: (), tags: ('PRP',), next words: ('want',)",19
"words: ('PREFIX_wa',), tags: ('VBP',), next words: ()",27
"words: ('PREFIX_wan',), tags: ('VBP',), next words: ()",23
"words: ('PREFIX_want',), tags: ('VBP',), next words: ()",23
"words: ('SUFFIX_nt',), tags: ('VBP',), next words: ()",33
"words: ('SUFFIX_ant',), tags: ('VBP',), next words: ()",24
"words: ('SUFFIX_want',), tags: ('VBP',), next words: ()",23
"words: ('want',), tags: ('VBP',), next words: ()",23
"words: ('they', 'want'), tags: ('PRP', 'VBP'), next words: ()",6
"words: ('want',), tags: ('VBP',), next words: ('to',)",9
"words: ('want', 'to'), tags: ('VBP', 'TO'), next words: ()",9
"words: ('want',), tags: ('VBP', 'TO'), next words: ()",9
"words: ('they', 'want', 'to'), tags: ('PRP', 'VBP', 'TO'), next words: ()",3
"words: ('they', 'want'), tags: ('PRP', 'VBP', 'TO'), next words: ()",3
"words: ('want', 'to'), tags: ('VBP', 'TO', 'VB'), next words: ()",9
"words: (), tags: ('JJ',), next words: ('contracts',)",5
"words: ('contracts',), tags: ('NNS', 'IN'), next words: ()",5
"words: ('PREFIX_Alas',), tags: ('JJ',), next words: ()",3
"words: ('SUFFIX_skan',), tags: ('JJ',), next words: ()",3
"words: (), tags: ('CC', 'VB', 'JJ'), next words: ()",7
"words: ('reserves', 'in', 'the'), tags: ('NNS', 'IN', 'DT'), next words: ()",3
"words: ('reserves', 'in'), tags: ('NNS', 'IN', 'DT'), next words: ()",3
"words: ('PREFIX_Prud',), tags: ('NNP',), next words: ()",4
"words: (), tags: ('NNP',), next words: ('area',)",7
"words: (), tags: ('NN',), next words: ('first',)",5
"words: ('PREFIX_fir',), tags: ('RB',), next words: ()",15
"words: ('PREFIX_firs',), tags: ('RB',), next words: ()",14
"words: ('first',), tags: ('RB',), next words: ()",13
"words: ('that',), tags: ('WDT',), next words: ('has',)",17
"words: ('that', 'has'), tags: ('WDT', 'VBZ'), next words: ()",17
"words: ('that', 'has', 'been'), tags: ('WDT', 'VBZ', 'VBN'), next words: ()",6
"words: ('that', 'has'), tags: ('WDT', 'VBZ', 'VBN'), next words: ()",15
"words: ('been',), tags: ('VBN', 'IN'), next words: ()",10
"words: ('has', 'been'), tags: ('VBZ', 'VBN', 'IN'), next words: ()",6
"words: ('SUFFIX_old',), tags: ('NN',), next words: ()",16
"words: ('SUFFIX_hold',), tags: ('NN',), next words: ()",7
"words: ('for',), tags: ('IN',), next words: ('more',)",5
"words: ('for',), tags: ('IN', 'JJR'), next words: ()",5
"words: ('more', 'than', 'a'), tags: ('JJR', 'IN', 'DT'), next words: ()",5
"words: ('more', 'than'), tags: ('JJR', 'IN', 'DT'), next words: ()",8
"words: (), tags: ('JJR', 'IN', 'DT'), next words: ()",32
"words: ('than', 'a', 'decade'), tags: ('IN', 'DT', 'NN'), next words: ()",3
"words: ('a', 'decade', '.'), tags: ('DT', 'NN', '.'), next words: ()",3
"words: ('a', 'decade'), tags: ('DT', 'NN', '.'), next words: ()",3
"words: ('┻━┻', '┻━┻', 'Robert'), tags: ('┻━┻', '┻━┻', 'NNP'), next words: ()",3
"words: ('SUFFIX_erce',), tags: ('NNP',), next words: ()",8
"words: ('┻━┻', 'Robert'), tags: ('┻━┻', 'NNP', 'NNP'), next words: ()",3
"words: ('chairman',), tags: ('NN',), next words: ('and',)",13
"words: ('chairman', 'and'), tags: ('NN', 'CC'), next words: ()",13
"words: ('chairman',), tags: ('NN', 'CC'), next words: ()",14
"words: (',', 'chairman', 'and'), tags: (',', 'NN', 'CC'), next words: ()",9
"words: (',', 'chairman'), tags: (',', 'NN', 'CC'), next words: ()",9
"words: ('chairman', 'and', 'chief'), tags: ('NN', 'CC', 'JJ'), next words: ()",3
"words: ('chairman', 'and'), tags: ('NN', 'CC', 'JJ'), next words: ()",3
"words: ('and', 'chief', 'executive'), tags: ('CC', 'JJ', 'NN'), next words: ()",5
"words: ('and', 'chief'), tags: ('CC', 'JJ', 'NN'), next words: ()",5
"words: ('executive',), tags: ('NN',), next words: ('of',)",9
"words: ('executive', 'of'), tags: ('NN', 'IN'), next words: ()",9
"words: ('chief', 'executive', 'of'), tags: ('JJ', 'NN', 'IN'), next words: ()",4
"words: ('chief', 'executive'), tags: ('JJ', 'NN', 'IN'), next words: ()",5
"words: ('executive', 'of'), tags: ('NN', 'IN', 'NNP'), next words: ()",8
"words: (), tags: ('VBZ',), next words: ('too',)",7
"words: ('it', ""'s""), tags: ('PRP', 'VBZ', 'RB'), next words: ()",6
"words: ('too',), tags: ('RB', 'JJ'), next words: ()",22
"words: (), tags: ('JJ',), next words: ('or',)",15
"words: ('or',), tags: ('CC', 'NNP'), next words: ()",11
"words: (), tags: ('JJ', 'CC', 'NNP'), next words: ()",3
"words: (), tags: ('CC', 'NNP', 'JJ'), next words: ()",4
"words: ('to',), tags: ('TO',), next words: ('market',)",9
"words: (), tags: ('TO',), next words: ('market',)",9
"words: ('to', 'market'), tags: ('TO', 'NN'), next words: ()",5
"words: ('it',), tags: ('PRP',), next words: ('plans',)",8
"words: (), tags: ('PRP',), next words: ('plans',)",9
"words: ('PREFIX_pl',), tags: ('VBZ',), next words: ()",25
"words: ('PREFIX_pla',), tags: ('VBZ',), next words: ()",24
"words: ('PREFIX_plan',), tags: ('VBZ',), next words: ()",21
"words: ('SUFFIX_ans',), tags: ('VBZ',), next words: ()",32
"words: ('SUFFIX_lans',), tags: ('VBZ',), next words: ()",21
"words: ('plans',), tags: ('VBZ',), next words: ()",21
"words: ('it', 'plans'), tags: ('PRP', 'VBZ'), next words: ()",8
"words: ('said', 'it', 'plans'), tags: ('VBD', 'PRP', 'VBZ'), next words: ()",8
"words: ('plans',), tags: ('VBZ',), next words: ('to',)",20
"words: ('plans', 'to'), tags: ('VBZ', 'TO'), next words: ()",20
"words: ('plans',), tags: ('VBZ', 'TO'), next words: ()",20
"words: ('it', 'plans', 'to'), tags: ('PRP', 'VBZ', 'TO'), next words: ()",7
"words: ('it', 'plans'), tags: ('PRP', 'VBZ', 'TO'), next words: ()",7
"words: (), tags: ('PRP', 'VBZ', 'TO'), next words: ()",41
"words: ('PREFIX_seek',), tags: ('VB',), next words: ()",11
"words: ('SUFFIX_eek',), tags: ('VB',), next words: ()",11
"words: ('SUFFIX_seek',), tags: ('VB',), next words: ()",11
"words: ('seek',), tags: ('VB',), next words: ()",11
"words: ('plans', 'to'), tags: ('VBZ', 'TO', 'VB'), next words: ()",20
"words: ('approval',), tags: ('NN',), next words: ('to',)",8
"words: ('approval', 'to'), tags: ('NN', 'TO'), next words: ()",8
"words: ('approval',), tags: ('NN', 'TO'), next words: ()",8
"words: ('approval', 'to'), tags: ('NN', 'TO', 'VB'), next words: ()",7
"words: ('PREFIX_Ala',), tags: ('NNP',), next words: ()",24
"words: ('PREFIX_Alas',), tags: ('NNP',), next words: ()",4
"words: ('SUFFIX_aska',), tags: ('NNP',), next words: ()",4
"words: ('PREFIX_Natu',), tags: ('NNP',), next words: ()",2
"words: ('SUFFIX_ural',), tags: ('NNP',), next words: ()",3
"words: (), tags: ('NNP',), next words: ('System',)",9
"words: ('PREFIX_Sys',), tags: ('NNP',), next words: ()",13
"words: ('PREFIX_Syst',), tags: ('NNP',), next words: ()",13
"words: ('SUFFIX_stem',), tags: ('NNP',), next words: ()",9
"words: ('System',), tags: ('NNP',), next words: ()",9
"words: (), tags: ('NNP', 'RBR'), next words: ()",6
"words: (), tags: ('NNP', 'NNP', 'RBR'), next words: ()",5
"words: ('PREFIX_nort',), tags: ('RB',), next words: ()",4
"words: ('SUFFIX_orth',), tags: ('RB',), next words: ()",2
"words: ('If',), tags: ('IN',), next words: ('that',)",5
"words: ('If', 'that'), tags: ('IN', 'DT'), next words: ()",5
"words: ('┻━┻', 'If', 'that'), tags: ('┻━┻', 'IN', 'DT'), next words: ()",5
"words: (), tags: ('DT',), next words: ('option',)",5
"words: ('PREFIX_opti',), tags: ('NN',), next words: ()",8
"words: ('If', 'that'), tags: ('IN', 'DT', 'NN'), next words: ()",3
"words: ('PREFIX_favo',), tags: ('VBN',), next words: ()",2
"words: ('SUFFIX_ored',), tags: ('VBN',), next words: ()",7
"words: ('said', 'it', 'would'), tags: ('VBD', 'PRP', 'MD'), next words: ()",10
"words: (), tags: ('VB',), next words: ('another',)",10
"words: ('PREFIX_sma',), tags: ('JJR',), next words: ()",13
"words: ('PREFIX_smal',), tags: ('JJR',), next words: ()",13
"words: ('SUFFIX_ler',), tags: ('JJR',), next words: ()",13
"words: ('SUFFIX_ller',), tags: ('JJR',), next words: ()",13
"words: ('smaller',), tags: ('JJR',), next words: ()",13
"words: (), tags: ('NN', 'VBG', 'NNP'), next words: ()",14
"words: (), tags: ('NNP', 'NNS', 'TO'), next words: ()",13
"words: ('┻━┻', 'It', ""'s""), tags: ('┻━┻', 'PRP', 'VBZ'), next words: ()",12
"words: ('┻━┻', 'It'), tags: ('┻━┻', 'PRP', 'VBZ'), next words: ()",46
"words: (), tags: ('RB',), next words: ('likely',)",7
"words: (), tags: ('IN', 'NNS', 'MD'), next words: ()",11
"words: ('try',), tags: ('VB',), next words: ()",9
"words: ('try',), tags: ('VB',), next words: ('to',)",5
"words: ('try', 'to'), tags: ('VB', 'TO'), next words: ()",5
"words: ('try',), tags: ('VB', 'TO'), next words: ()",5
"words: ('PREFIX_fo',), tags: ('VB',), next words: ()",32
"words: ('PREFIX_for',), tags: ('VB',), next words: ()",19
"words: ('PREFIX_forg',), tags: ('VB',), next words: ()",5
"words: ('SUFFIX_orge',), tags: ('VB',), next words: ()",3
"words: ('try', 'to'), tags: ('VB', 'TO', 'VB'), next words: ()",5
"words: (), tags: ('DT',), next words: ('kind',)",13
"words: ('PREFIX_kin',), tags: ('NN',), next words: ()",17
"words: ('PREFIX_kind',), tags: ('NN',), next words: ()",16
"words: ('SUFFIX_kind',), tags: ('NN',), next words: ()",16
"words: ('kind',), tags: ('NN',), next words: ()",16
"words: ('kind',), tags: ('NN',), next words: ('of',)",14
"words: ('kind', 'of'), tags: ('NN', 'IN'), next words: ()",14
"words: ('kind',), tags: ('NN', 'IN'), next words: ()",14
"words: ('some', 'kind', 'of'), tags: ('DT', 'NN', 'IN'), next words: ()",3
"words: ('some', 'kind'), tags: ('DT', 'NN', 'IN'), next words: ()",3
"words: ('SUFFIX_nsus',), tags: ('NN',), next words: ()",7
"words: ('kind', 'of'), tags: ('NN', 'IN', 'NN'), next words: ()",9
"words: ('PREFIX_wo',), tags: ('JJ',), next words: ()",23
"words: ('PREFIX_woul',), tags: ('JJ',), next words: ()",4
"words: ('SUFFIX_d-be',), tags: ('JJ',), next words: ()",5
"words: ('PREFIX_buil',), tags: ('NNS',), next words: ()",5
"words: (), tags: ('NNS',), next words: ('before',)",11
"words: ('PREFIX_unde',), tags: ('VBG',), next words: ()",8
"words: ('before',), tags: ('IN', 'VBG'), next words: ()",9
"words: ('PREFIX_hear',), tags: ('NNS',), next words: ()",3
"words: ('SUFFIX_las',), tags: ('NNP',), next words: ()",12
"words: ('SUFFIX_glas',), tags: ('NNP',), next words: ()",5
"words: ('SUFFIX_eman',), tags: ('NNP',), next words: ()",3
"words: ('Douglas',), tags: ('NNP', 'NNP'), next words: ()",5
"words: (',',), tags: (',',), next words: ('vice',)",9
"words: (), tags: (',',), next words: ('vice',)",9
"words: (',', 'vice'), tags: (',', 'NN'), next words: ()",9
"words: (',', 'vice', 'president'), tags: (',', 'NN', 'NN'), next words: ()",8
"words: (',', 'vice'), tags: (',', 'NN', 'NN'), next words: ()",9
"words: (), tags: (',', 'VBD', 'IN'), next words: ()",36
"words: ('PREFIX_avoi',), tags: ('VB',), next words: ()",6
"words: ('SUFFIX_void',), tags: ('VB',), next words: ()",7
"words: ('PREFIX_comp',), tags: ('VBG',), next words: ()",12
"words: ('PREFIX_prop',), tags: ('NNS',), next words: ()",20
"words: ('SUFFIX_sals',), tags: ('NNS',), next words: ()",8
"words: (), tags: ('VBG', 'NNS', 'WDT'), next words: ()",4
"words: (), tags: ('NNS', 'WDT', 'MD'), next words: ()",13
"words: ('SUFFIX_then',), tags: ('VB',), next words: ()",6
"words: ('PREFIX_revi',), tags: ('NN',), next words: ()",11
"words: ('SUFFIX_ew',), tags: ('NN',), next words: ()",32
"words: ('SUFFIX_iew',), tags: ('NN',), next words: ()",29
"words: ('SUFFIX_view',), tags: ('NN',), next words: ()",29
"words: (), tags: ('NN',), next words: ('process',)",6
"words: (), tags: ('CC', 'VB', 'RP'), next words: ()",4
"words: (), tags: ('VB', 'RP', 'NN'), next words: ()",6
"words: ('development',), tags: ('NN',), next words: ('.',)",5
"words: ('development', '.'), tags: ('NN', '.'), next words: ()",5
"words: ('development',), tags: ('NN', '.'), next words: ()",5
"words: ('PREFIX_Int',), tags: ('NNP',), next words: ()",55
"words: ('PREFIX_Inte',), tags: ('NNP',), next words: ()",54
"words: (), tags: ('NNP',), next words: ('Line',)",5
"words: ('SUFFIX_Line',), tags: ('NNP',), next words: ()",5
"words: ('Co.', ','), tags: ('NNP', ',', 'DT'), next words: ()",8
"words: (), tags: ('DT',), next words: ('oil',)",10
"words: ('oil',), tags: ('NN', 'NN'), next words: ()",17
"words: (), tags: ('NN', 'VBN', 'TO'), next words: ()",10
"words: ('to', 'be'), tags: ('TO', 'VB', 'VBG'), next words: ()",10
"words: ('its',), tags: ('PRP$',), next words: ('own',)",21
"words: ('its', 'own'), tags: ('PRP$', 'JJ'), next words: ()",21
"words: ('of', 'its', 'own'), tags: ('IN', 'PRP$', 'JJ'), next words: ()",4
"words: (), tags: ('PRP$', 'JJ', ','), next words: ()",5
"words: ('said',), tags: ('VBD',), next words: ('that',)",50
"words: ('said', 'that'), tags: ('VBD', 'IN'), next words: ()",48
"words: ('said',), tags: ('VBD', 'IN'), next words: ()",59
"words: (',', 'said', 'that'), tags: (',', 'VBD', 'IN'), next words: ()",12
"words: (',', 'said'), tags: (',', 'VBD', 'IN'), next words: ()",17
"words: (), tags: ('IN',), next words: ('is',)",5
"words: (), tags: ('IN', 'VBZ'), next words: ()",9
"words: ('is', ""n't""), tags: ('VBZ', 'RB', 'IN'), next words: ()",3
"words: ('PREFIX_car',), tags: ('NNS',), next words: ()",13
"words: ('PREFIX_card',), tags: ('NNS',), next words: ()",3
"words: ('SUFFIX_ards',), tags: ('NNS',), next words: ()",16
"words: ('PREFIX_Inst',), tags: ('RB',), next words: ()",9
"words: ('SUFFIX_ad',), tags: ('RB',), next words: ()",46
"words: ('SUFFIX_ead',), tags: ('RB',), next words: ()",36
"words: ('SUFFIX_tead',), tags: ('RB',), next words: ()",24
"words: ('Instead',), tags: ('RB',), next words: ()",9
"words: ('┻━┻', 'Instead'), tags: ('┻━┻', 'RB'), next words: ()",9
"words: ('┻━┻', '┻━┻', 'Instead'), tags: ('┻━┻', '┻━┻', 'RB'), next words: ()",9
"words: ('Instead',), tags: ('RB',), next words: (',',)",8
"words: ('Instead', ','), tags: ('RB', ','), next words: ()",8
"words: ('Instead',), tags: ('RB', ','), next words: ()",8
"words: ('┻━┻', 'Instead', ','), tags: ('┻━┻', 'RB', ','), next words: ()",8
"words: ('┻━┻', 'Instead'), tags: ('┻━┻', 'RB', ','), next words: ()",8
"words: ('Instead', ','), tags: ('RB', ',', 'NNP'), next words: ()",3
"words: ('PREFIX_Hask',), tags: ('NNP',), next words: ()",2
"words: ('parent', ','), tags: ('NN', ',', 'NNP'), next words: ()",4
"words: ('Inc.', ',', 'said'), tags: ('NNP', ',', 'VBD'), next words: ()",3
"words: ('Inc.', ','), tags: ('NNP', ',', 'VBD'), next words: ()",5
"words: ('company',), tags: ('NN',), next words: ('would',)",8
"words: ('company', 'would'), tags: ('NN', 'MD'), next words: ()",8
"words: ('the', 'company', 'would'), tags: ('DT', 'NN', 'MD'), next words: ()",5
"words: ('company', 'would'), tags: ('NN', 'MD', 'VB'), next words: ()",6
"words: ('to',), tags: ('TO',), next words: ('work',)",8
"words: (), tags: ('TO',), next words: ('work',)",8
"words: ('to', 'work'), tags: ('TO', 'VB'), next words: ()",6
"words: (), tags: ('VB',), next words: ('with',)",28
"words: ('work',), tags: ('VB', 'IN'), next words: ()",7
"words: ('to', 'work'), tags: ('TO', 'VB', 'IN'), next words: ()",5
"words: ('SUFFIX_sted',), tags: ('JJ',), next words: ()",17
"words: ('PREFIX_As',), tags: ('IN',), next words: ()",44
"words: ('SUFFIX_As',), tags: ('IN',), next words: ()",44
"words: ('As',), tags: ('IN',), next words: ()",44
"words: ('┻━┻', 'As'), tags: ('┻━┻', 'IN'), next words: ()",41
"words: ('┻━┻', '┻━┻', 'As'), tags: ('┻━┻', '┻━┻', 'IN'), next words: ()",41
"words: ('As',), tags: ('IN',), next words: ('for',)",5
"words: (), tags: ('IN',), next words: ('for',)",14
"words: ('As', 'for'), tags: ('IN', 'IN'), next words: ()",5
"words: ('As',), tags: ('IN', 'IN'), next words: ()",11
"words: ('┻━┻', 'As', 'for'), tags: ('┻━┻', 'IN', 'IN'), next words: ()",5
"words: ('┻━┻', 'As'), tags: ('┻━┻', 'IN', 'IN'), next words: ()",9
"words: ('As', 'for'), tags: ('IN', 'IN', 'NNP'), next words: ()",3
"words: (), tags: ('JJ',), next words: ('bid',)",12
"words: ('PREFIX_bid',), tags: ('NN',), next words: ()",41
"words: ('SUFFIX_bid',), tags: ('NN',), next words: ()",37
"words: ('bid',), tags: ('NN',), next words: ()",37
"words: ('bid',), tags: ('NN',), next words: (',',)",6
"words: ('bid', ','), tags: ('NN', ','), next words: ()",6
"words: ('bid',), tags: ('NN', ','), next words: ()",6
"words: ('said', ',', '``'), tags: ('VBD', ',', '``'), next words: ()",15
"words: ('said', ','), tags: ('VBD', ',', '``'), next words: ()",15
"words: (), tags: ('VBD', ',', '``'), next words: ()",17
"words: ('``',), tags: ('``',), next words: ('If',)",11
"words: (), tags: ('``',), next words: ('If',)",11
"words: ('``', 'If'), tags: ('``', 'IN'), next words: ()",11
"words: ('If',), tags: ('IN', 'PRP'), next words: ()",13
"words: ('``', 'If'), tags: ('``', 'IN', 'PRP'), next words: ()",7
"words: (), tags: ('``', 'IN', 'PRP'), next words: ()",12
"words: ('If', 'they'), tags: ('IN', 'PRP', 'VBP'), next words: ()",3
"words: (), tags: ('VBP',), next words: ('it',)",28
"words: ('think',), tags: ('VBP', 'PRP'), next words: ()",8
"words: (), tags: ('VBP', 'PRP'), next words: ()",65
"words: (), tags: ('PRP', 'VBP', 'PRP'), next words: ()",24
"words: ('PREFIX_giv',), tags: ('VBZ',), next words: ()",11
"words: ('PREFIX_give',), tags: ('VBZ',), next words: ()",11
"words: ('gives',), tags: ('VBZ',), next words: ()",11
"words: (), tags: ('VBP', 'PRP', 'VBZ'), next words: ()",7
"words: (), tags: ('VBZ',), next words: ('them',)",6
"words: (), tags: ('VBZ', 'PRP', 'DT'), next words: ()",7
"words: (), tags: ('PRP', 'DT', 'NN'), next words: ()",13
"words: ('PREFIX_prio',), tags: ('NN',), next words: ()",4
"words: ('SUFFIX_rity',), tags: ('NN',), next words: ()",50
"words: ('PREFIX_well',), tags: ('UH',), next words: ()",2
"words: ('SUFFIX_well',), tags: ('UH',), next words: ()",2
"words: (), tags: ('UH',), next words: ()",30
"words: ('Is_alnum',), tags: ('UH',), next words: ()",15
"words: (), tags: ('UH',), next words: (',',)",7
"words: (), tags: ('UH', ','), next words: ()",7
"words: (',', 'that'), tags: (',', 'DT'), next words: ()",7
"words: ('that',), tags: ('DT',), next words: (""'s"",)",6
"words: ('PREFIX_stra',), tags: ('NN',), next words: ()",28
"words: ('SUFFIX_egy',), tags: ('NN',), next words: ()",24
"words: ('SUFFIX_tegy',), tags: ('NN',), next words: ()",24
"words: ('strategy',), tags: ('NN',), next words: ()",22
"words: ('strategy',), tags: ('NN',), next words: ('.',)",5
"words: ('strategy', '.'), tags: ('NN', '.'), next words: ()",5
"words: ('strategy',), tags: ('NN', '.'), next words: ()",5
"words: (), tags: ('DT',), next words: ('Federal',)",15
"words: ('Federal',), tags: ('NNP',), next words: ('Reserve',)",6
"words: (), tags: ('NNP',), next words: ('Reserve',)",6
"words: ('SUFFIX_erve',), tags: ('NNP',), next words: ()",7
"words: ('Federal', 'Reserve'), tags: ('NNP', 'NNP'), next words: ()",6
"words: ('Federal', 'Reserve'), tags: ('NNP', 'NNP', 'NNP'), next words: ()",3
"words: ('PREFIX_dela',), tags: ('VBG',), next words: ()",2
"words: (), tags: ('VBZ', 'VBG', 'NN'), next words: ()",7
"words: ('of',), tags: ('IN',), next words: ('First',)",5
"words: (), tags: ('IN',), next words: ('First',)",18
"words: ('PREFIX_Firs',), tags: ('JJ',), next words: ()",8
"words: ('First',), tags: ('JJ', 'NNP'), next words: ()",5
"words: (""'s"",), tags: ('POS', 'VBN'), next words: ()",13
"words: (), tags: ('POS', 'VBN'), next words: ()",13
"words: (), tags: ('NNP', 'POS', 'VBN'), next words: ()",10
"words: (), tags: ('CD',), next words: ('acquisition',)",5
"words: ('million', 'acquisition', 'of'), tags: ('CD', 'NN', 'IN'), next words: ()",4
"words: ('million', 'acquisition'), tags: ('CD', 'NN', 'IN'), next words: ()",4
"words: (), tags: ('IN',), next words: ('Florida',)",10
"words: ('PREFIX_Fl',), tags: ('NNP',), next words: ()",34
"words: ('PREFIX_Flo',), tags: ('NNP',), next words: ()",16
"words: ('PREFIX_Flor',), tags: ('NNP',), next words: ()",15
"words: ('SUFFIX_ida',), tags: ('NNP',), next words: ()",15
"words: ('SUFFIX_rida',), tags: ('NNP',), next words: ()",15
"words: ('Florida',), tags: ('NNP',), next words: ()",15
"words: (), tags: ('NNP',), next words: ('National',)",19
"words: ('Florida',), tags: ('NNP', 'NNP'), next words: ()",7
"words: ('of', 'Florida'), tags: ('IN', 'NNP', 'NNP'), next words: ()",3
"words: (), tags: ('NNP',), next words: ('Banks',)",5
"words: ('SUFFIX_ks',), tags: ('NNP',), next words: ()",39
"words: ('SUFFIX_anks',), tags: ('NNP',), next words: ()",3
"words: (), tags: ('DT',), next words: ('outcome',)",5
"words: ('PREFIX_ou',), tags: ('NN',), next words: ()",34
"words: ('PREFIX_out',), tags: ('NN',), next words: ()",26
"words: ('PREFIX_outc',), tags: ('NN',), next words: ()",9
"words: ('the', 'outcome', 'of'), tags: ('DT', 'NN', 'IN'), next words: ()",3
"words: ('the', 'outcome'), tags: ('DT', 'NN', 'IN'), next words: ()",3
"words: ('of',), tags: ('IN',), next words: ('an',)",14
"words: ('of', 'an'), tags: ('IN', 'DT'), next words: ()",14
"words: ('PREFIX_exa',), tags: ('NN',), next words: ()",25
"words: ('PREFIX_exam',), tags: ('NN',), next words: ()",24
"words: ('of', 'an'), tags: ('IN', 'DT', 'NN'), next words: ()",6
"words: (), tags: ('JJ', 'NNP', 'POS'), next words: ()",10
"words: (), tags: ('POS', 'VBG', 'NNS'), next words: ()",4
"words: ('PREFIX_low-',), tags: ('JJ',), next words: ()",13
"words: ('PREFIX_neig',), tags: ('NNS',), next words: ()",4
"words: ('SUFFIX_ods',), tags: ('NNS',), next words: ()",23
"words: ('SUFFIX_oods',), tags: ('NNS',), next words: ()",22
"words: ('PREFIX_refl',), tags: ('VBZ',), next words: ()",5
"words: ('the',), tags: ('DT',), next words: ('Fed',)",17
"words: (), tags: ('DT',), next words: ('Fed',)",22
"words: ('SUFFIX_Fed',), tags: ('NNP',), next words: ()",25
"words: ('Fed',), tags: ('NNP',), next words: ()",25
"words: ('the', 'Fed'), tags: ('DT', 'NNP'), next words: ()",17
"words: (), tags: ('VBZ', 'DT', 'NNP'), next words: ()",27
"words: ('the', 'Fed', ""'s""), tags: ('DT', 'NNP', 'POS'), next words: ()",3
"words: ('the', 'Fed'), tags: ('DT', 'NNP', 'POS'), next words: ()",3
"words: ('PREFIX_toug',), tags: ('JJR',), next words: ()",2
"words: ('PREFIX_stan',), tags: ('NN',), next words: ()",6
"words: ('PREFIX_en',), tags: ('VBG',), next words: ()",29
"words: ('PREFIX_enfo',), tags: ('VBG',), next words: ()",2
"words: (), tags: ('DT',), next words: ('Community',)",5
"words: ('Community',), tags: ('NNP',), next words: ()",15
"words: ('Community',), tags: ('NNP',), next words: ('Reinvestment',)",5
"words: (), tags: ('NNP',), next words: ('Reinvestment',)",5
"words: ('PREFIX_Rein',), tags: ('NNP',), next words: ()",5
"words: ('Community', 'Reinvestment'), tags: ('NNP', 'NNP'), next words: ()",5
"words: ('Community',), tags: ('NNP', 'NNP'), next words: ()",9
"words: ('the', 'Community', 'Reinvestment'), tags: ('DT', 'NNP', 'NNP'), next words: ()",4
"words: ('the', 'Community'), tags: ('DT', 'NNP', 'NNP'), next words: ()",4
"words: ('Reinvestment',), tags: ('NNP',), next words: ('Act',)",5
"words: (), tags: ('NNP',), next words: ('Act',)",15
"words: ('PREFIX_Act',), tags: ('NNP',), next words: ()",16
"words: ('SUFFIX_Act',), tags: ('NNP',), next words: ()",15
"words: ('Act',), tags: ('NNP',), next words: ()",15
"words: ('Reinvestment', 'Act'), tags: ('NNP', 'NNP'), next words: ()",5
"words: ('Reinvestment',), tags: ('NNP', 'NNP'), next words: ()",5
"words: ('Community', 'Reinvestment', 'Act'), tags: ('NNP', 'NNP', 'NNP'), next words: ()",5
"words: ('Community', 'Reinvestment'), tags: ('NNP', 'NNP', 'NNP'), next words: ()",5
"words: ('to',), tags: ('TO',), next words: ('help',)",10
"words: (), tags: ('TO',), next words: ('help',)",10
"words: ('to', 'help'), tags: ('TO', 'VB'), next words: ()",10
"words: ('PREFIX_resi',), tags: ('NNS',), next words: ()",8
"words: ('PREFIX_obta',), tags: ('VB',), next words: ()",6
"words: ('SUFFIX_tain',), tags: ('VB',), next words: ()",17
"words: (), tags: ('JJ', 'NNS', 'VB'), next words: ()",5
"words: ('PREFIX_loa',), tags: ('NNS',), next words: ()",19
"words: ('PREFIX_loan',), tags: ('NNS',), next words: ()",19
"words: ('SUFFIX_oans',), tags: ('NNS',), next words: ()",19
"words: ('loans',), tags: ('NNS',), next words: ()",19
"words: (), tags: ('VB', 'NNS', '.'), next words: ()",18
"words: ('recent', 'years', ','), tags: ('JJ', 'NNS', ','), next words: ()",4
"words: ('recent', 'years'), tags: ('JJ', 'NNS', ','), next words: ()",4
"words: ('PREFIX_unio',), tags: ('NNS',), next words: ()",3
"words: ('years', ','), tags: ('NNS', ',', 'NNS'), next words: ()",3
"words: (), tags: (',', 'NNS', 'CC'), next words: ()",22
"words: ('SUFFIX_ups',), tags: ('NNS',), next words: ()",15
"words: ('SUFFIX_oups',), tags: ('NNS',), next words: ()",14
"words: ('groups',), tags: ('NNS',), next words: ()",11
"words: ('PREFIX_comm',), tags: ('NNS',), next words: ()",25
"words: (), tags: ('IN', 'NNS', 'TO'), next words: ()",35
"words: ('banks', 'to'), tags: ('NNS', 'TO', 'VB'), next words: ()",3
"words: ('to', 'make'), tags: ('TO', 'VB', 'JJ'), next words: ()",7
"words: ('loans',), tags: ('NNS', 'IN'), next words: ()",6
"words: ('PREFIX_thre',), tags: ('VBG',), next words: ()",3
